"","ID1","party_member","coal_id","event_factor","SRI_bi_z","index_5m_bi_z","gmdur_index_z","gm_yn_bi","kinship","period","party_size_fem_z","immdyad","ranksumbi_z"
"993","UM","PO","2017-10-03_8:41:00","0",-0.25963113136976,-0.104103398390048,-0.244844131845214,"N","0","D",-0.854520091403397,"0",-0.543500739063962
"994","UM","OM","2017-10-03_8:41:00","0",0.217885001293132,0.760450074300108,1.01967454802355,"Y","0","D",-0.854520091403397,"0",-0.541214735901235
"995","UM","TG","2017-10-03_8:41:00","0",0.140240045197678,1.98358257893904,-0.244844131845214,"N","0","D",-0.854520091403397,"0",-1.87472809514244
"996","UM","WA","2017-10-03_8:41:00","0",0.388870244880795,1.30023540281309,0.000290315629345657,"Y","0","D",-0.854520091403397,"0",0.155736184090523
"997","TG","DL","2017-10-12_7:33:00","0",0.316292916833272,-0.33073407280609,1.11238119610777,"Y","0","D",-0.854520091403397,"1",-1.01201435635299
"998","TG","ML","2017-10-12_7:33:00","0",1.00313444386229,1.14555346366957,0.211144583568943,"Y","0","D",-0.854520091403397,"0",-1.33764010274598
"999","TG","QT","2017-10-12_7:33:00","0",0.228450872631684,0.246310423459048,-0.244844131845214,"N","0","D",-0.854520091403397,"0",-1.57446534243256
"1000","TG","WA","2017-10-12_7:33:00","0",0.0962456903551116,-0.151251846584121,-0.244844131845214,"N","0","D",-0.854520091403397,"0",-0.192973057664307
"1001","TG","WL","2017-10-12_7:33:00","0",0.0995875634038561,0.965217710637292,-0.175143252804255,"Y","0","D",-0.854520091403397,"0",-2.0432785749622
"1002","OT","AL","2017-10-13_11:14:00","0",0.886850298059755,0.206287423709405,-0.218994386713848,"Y","0","D",-0.524741350549348,"0",-0.633384582254222
"1003","OT","JU","2017-10-13_11:14:00","0",0.157176645330816,-0.978983322645183,-0.244844131845214,"N","0","D",-0.524741350549348,"1",0.034982251240039
"1004","OT","ML","2017-10-13_11:14:00","0",0.697561313339809,0.0210183177613608,-0.130058954059507,"Y","0","D",-0.524741350549348,"0",-0.32002573317417
"1005","OT","OM","2017-10-13_11:14:00","0",4.37191087203712,2.60473737583481,0.846885196759961,"Y","1","D",-0.524741350549348,"0",0.127690391915748
"1006","OT","UM","2017-10-13_11:14:00","0",0.136139231576891,0.400062879673064,-0.174077490127788,"Y","0","D",-0.524741350549348,"0",-0.857113725570631
"1007","OT","WA","2017-10-13_11:14:00","0",0.282279895430203,-0.340101836532088,-0.244844131845214,"N","0","D",-0.524741350549348,"0",0.824641311907505
"1008","WA","JU","2017-10-13_11:43:00","0",0.0908426122417689,-0.846616260252889,-0.244844131845214,"N","0","D",-0.524741350549348,"1",1.04783216090119
